Date,Abap,Ada,C/C++,C#,Cobol,Dart,Delphi/Pascal,Go,Groovy,Haskell,Java,JavaScript,Julia,Kotlin,Lua,Matlab,Objective-C,Perl,PHP,Powershell,Python,R,Ruby,Rust,Scala,Swift,TypeScript,VBA,Visual Basic
May 2017,0.48,0.45999999999999996,7.26,8.450000000000001,0.36,0.11,0.33999999999999997,0.54,0.45999999999999996,0.33,22.009999999999998,8.28,0.16999999999999998,0.09,0.48,2.67,4.54,0.7799999999999999,9.719999999999999,0.76,16.71,3.93,2.0500000000000003,0.33999999999999997,1.25,3.4799999999999995,1.16,1.31,1.48
June 2017,0.49,0.45999999999999996,7.07,8.43,0.36,0.11,0.33999999999999997,0.5599999999999999,0.48,0.33,21.69,8.260000000000002,0.16999999999999998,0.24,0.5,2.6100000000000003,4.5,0.8,9.49,0.79,17.080000000000002,4.04,2.11,0.37,1.32,3.44,1.21,1.35,1.4000000000000001
July 2017,0.5,0.43,7.03,8.25,0.35000000000000003,0.1,0.33,0.61,0.5,0.33,21.66,8.3,0.15,0.37,0.48,2.5700000000000003,4.37,0.8099999999999999,9.2,0.77,17.44,4.130000000000001,2.08,0.36,1.3299999999999998,3.5000000000000004,1.25,1.44,1.34
August 2017,0.48,0.41000000000000003,6.94,8.110000000000001,0.32,0.08,0.33,0.59,0.49,0.3,21.88,8.44,0.16,0.43,0.44,2.46,4.3,0.79,8.99,0.76,17.84,4.21,2.04,0.35000000000000003,1.3299999999999998,3.5000000000000004,1.3,1.43,1.28
September 2017,0.48,0.36,6.909999999999999,8.05,0.3,0.1,0.32,0.61,0.52,0.3,21.91,8.43,0.16999999999999998,0.53,0.42,2.36,4.24,0.8200000000000001,8.799999999999999,0.75,18.17,4.25,2,0.31,1.31,3.47,1.35,1.49,1.28
October 2017,0.45999999999999996,0.33999999999999997,6.81,8.02,0.26,0.06999999999999999,0.27999999999999997,0.62,0.5,0.26,21.990000000000002,8.38,0.15,0.67,0.33,2.32,4.17,0.84,8.62,0.7799999999999999,18.73,4.17,1.94,0.29,1.35,3.51,1.38,1.51,1.24
November 2017,0.47000000000000003,0.33,6.67,7.960000000000001,0.25,0.08,0.29,0.66,0.54,0.24,22.03,8.3,0.15,0.7799999999999999,0.31,2.26,4.130000000000001,0.86,8.41,0.8200000000000001,19.25,4.16,1.8599999999999999,0.3,1.32,3.46,1.37,1.51,1.23
December 2017,0.47000000000000003,0.33999999999999997,6.6000000000000005,7.779999999999999,0.27,0.09,0.33,0.7100000000000001,0.5499999999999999,0.26,22.08,8.260000000000002,0.18,0.79,0.35000000000000003,2.23,4.01,0.88,8.33,0.86,19.61,4.15,1.76,0.31,1.32,3.32,1.39,1.48,1.29
January 2018,0.48,0.36,6.529999999999999,7.84,0.27,0.08,0.31,0.75,0.54,0.25,21.98,8.19,0.18,0.76,0.38,2.22,3.8899999999999997,0.8500000000000001,8.260000000000002,0.8699999999999999,20.14,4.19,1.72,0.33999999999999997,1.31,3.17,1.41,1.4200000000000002,1.3
February 2018,0.49,0.36,6.41,7.829999999999999,0.29,0.08,0.29,0.8099999999999999,0.51,0.27999999999999997,21.78,8.200000000000001,0.16999999999999998,0.8099999999999999,0.4,2.2800000000000002,3.7900000000000005,0.86,8.219999999999999,0.9299999999999999,20.57,4.15,1.67,0.32,1.31,3.05,1.41,1.41,1.31
March 2018,0.48,0.37,6.29,7.82,0.27999999999999997,0.06,0.29,0.8200000000000001,0.5,0.29,21.77,8.17,0.19,0.8500000000000001,0.4,2.31,3.7199999999999998,0.83,8.06,0.95,21,4.15,1.68,0.35000000000000003,1.29,2.96,1.43,1.38,1.31
April 2018,0.47000000000000003,0.36,6.21,7.7700000000000005,0.29,0.09,0.29,0.83,0.51,0.32,21.790000000000003,8.219999999999999,0.2,0.86,0.42,2.26,3.5900000000000003,0.79,8.01,0.96,21.45,4.17,1.67,0.36,1.1900000000000002,2.85,1.4500000000000002,1.35,1.27
May 2018,0.47000000000000003,0.38999999999999996,6.17,7.68,0.3,0.1,0.27999999999999997,0.8500000000000001,0.5,0.33,21.68,8.24,0.2,0.8699999999999999,0.44,2.23,3.46,0.74,7.99,0.9299999999999999,22.05,4.130000000000001,1.6500000000000001,0.37,1.17,2.77,1.46,1.35,1.23
June 2018,0.48,0.38999999999999996,6,7.720000000000001,0.31,0.11,0.25,0.86,0.51,0.31,21.69,8.34,0.16,0.8699999999999999,0.4,2.22,3.37,0.72,7.870000000000001,0.9400000000000001,22.439999999999998,4.06,1.6500000000000001,0.38999999999999996,1.16,2.73,1.46,1.38,1.1900000000000002
July 2018,0.51,0.37,5.93,7.6499999999999995,0.31,0.15,0.25,0.8500000000000001,0.53,0.31,21.58,8.36,0.18,0.9199999999999999,0.4,2.16,3.29,0.73,7.75,0.97,22.81,4.02,1.6099999999999999,0.4,1.1900000000000002,2.73,1.47,1.39,1.1900000000000002
August 2018,0.52,0.37,5.949999999999999,7.62,0.32,0.16999999999999998,0.29,0.86,0.5700000000000001,0.27,21.62,8.33,0.18,0.97,0.37,2.08,3.2300000000000004,0.7100000000000001,7.57,0.95,23.21,3.9800000000000004,1.5599999999999998,0.41000000000000003,1.1900000000000002,2.67,1.48,1.4000000000000001,1.15
September 2018,0.54,0.38999999999999996,6.04,7.57,0.32,0.19,0.27999999999999997,0.91,0.53,0.25,21.42,8.28,0.22,0.97,0.37,2.02,3.2199999999999998,0.7000000000000001,7.489999999999999,0.96,23.44,3.9899999999999998,1.58,0.42,1.21,2.6599999999999997,1.49,1.4200000000000002,1.13
October 2018,0.5499999999999999,0.38999999999999996,6.0600000000000005,7.53,0.31,0.18,0.27,0.9400000000000001,0.52,0.25,21.349999999999998,8.260000000000002,0.25,1,0.35000000000000003,1.9900000000000002,3.19,0.67,7.340000000000001,0.9400000000000001,23.919999999999998,3.93,1.5699999999999998,0.4,1.21,2.59,1.48,1.44,1.13
November 2018,0.5499999999999999,0.38,6.08,7.5,0.32,0.19,0.27999999999999997,0.9400000000000001,0.48,0.24,21.19,8.21,0.27,1.06,0.33,1.97,3.1300000000000003,0.66,7.17,0.95,24.349999999999998,3.91,1.5599999999999998,0.41000000000000003,1.21,2.5700000000000003,1.52,1.44,1.13
December 2018,0.54,0.37,6.2,7.46,0.27999999999999997,0.18,0.27999999999999997,0.98,0.44,0.25,21.029999999999998,8.1,0.27,1.09,0.32,1.9800000000000002,3.15,0.61,7.180000000000001,0.9199999999999999,24.560000000000002,3.9600000000000004,1.53,0.42,1.1900000000000002,2.6,1.5599999999999998,1.4200000000000002,1.13
January 2019,0.51,0.38,6.140000000000001,7.4399999999999995,0.29,0.19,0.3,1.01,0.43,0.27,20.990000000000002,8.14,0.3,1.11,0.32,1.9800000000000002,3.06,0.58,7.17,0.88,25,3.93,1.49,0.42,1.16,2.5,1.53,1.38,1.0999999999999999
February 2019,0.49,0.37,6.1,7.4399999999999995,0.29,0.18,0.26,1.02,0.41000000000000003,0.29,20.79,8.1,0.33999999999999997,1.09,0.3,1.95,3.01,0.5499999999999999,7.17,0.88,25.52,3.94,1.5,0.43,1.13,2.46,1.5599999999999998,1.3599999999999999,1.09
March 2019,0.47000000000000003,0.33999999999999997,6,7.380000000000001,0.31,0.2,0.25,1.05,0.44999999999999996,0.29,20.61,8.129999999999999,0.3,1.1199999999999999,0.31,1.9800000000000002,2.8899999999999997,0.51,7.12,0.8999999999999999,26.119999999999997,3.93,1.41,0.43,1.08,2.41,1.5599999999999998,1.35,1.09
April 2019,0.45999999999999996,0.33,5.93,7.359999999999999,0.33,0.21,0.27,1.06,0.44,0.27999999999999997,20.44,8.17,0.29,1.13,0.32,1.95,2.8000000000000003,0.53,7.07,0.91,26.5,3.91,1.4000000000000001,0.48,1.08,2.3800000000000003,1.5699999999999998,1.32,1.08
May 2019,0.48,0.35000000000000003,5.8500000000000005,7.23,0.35000000000000003,0.24,0.29,1.15,0.48,0.27,20.150000000000002,8.19,0.3,1.17,0.33999999999999997,1.92,2.77,0.5700000000000001,6.97,0.98,26.669999999999998,3.9600000000000004,1.34,0.53,1.0699999999999998,2.34,1.58,1.3599999999999999,1.0999999999999999
June 2019,0.47000000000000003,0.37,5.74,7.180000000000001,0.35000000000000003,0.27,0.27,1.17,0.5,0.24,19.950000000000003,8.19,0.3,1.23,0.33999999999999997,1.8900000000000001,2.7,0.59,6.79,1,27.279999999999998,3.9,1.35,0.48,1.09,2.29,1.6,1.38,1.06
July 2019,0.47000000000000003,0.38999999999999996,5.74,7.140000000000001,0.36,0.29,0.25,1.1900000000000002,0.53,0.22,19.72,8.09,0.29,1.27,0.33999999999999997,1.82,2.69,0.5700000000000001,6.61,1.0699999999999998,27.73,3.82,1.35,0.52,1.0999999999999999,2.37,1.63,1.37,1.04
August 2019,0.48,0.4,5.6899999999999995,7.049999999999999,0.38,0.3,0.22999999999999998,1.27,0.54,0.24,19.470000000000002,8.04,0.29,1.39,0.33,1.81,2.59,0.6,6.41,1.1199999999999999,27.939999999999998,3.7900000000000005,1.41,0.5599999999999999,1.11,2.3800000000000003,1.72,1.4200000000000002,1.03
September 2019,0.47000000000000003,0.41000000000000003,5.7,7.06,0.37,0.33,0.22,1.3,0.54,0.27999999999999997,19.16,7.9399999999999995,0.32,1.44,0.31,1.7500000000000002,2.6,0.63,6.2700000000000005,1.15,28.15,3.74,1.4500000000000002,0.62,1.1900000000000002,2.4,1.7399999999999998,1.4200000000000002,1.03
October 2019,0.45999999999999996,0.38999999999999996,5.87,7.04,0.33999999999999997,0.35000000000000003,0.2,1.27,0.54,0.29,18.98,7.9799999999999995,0.31,1.47,0.3,1.72,2.63,0.6,6.18,1.1199999999999999,28.53,3.7800000000000002,1.38,0.61,1.13,2.4299999999999997,1.76,1.39,0.96
November 2019,0.48,0.36,5.8999999999999995,7.22,0.31,0.37,0.16999999999999998,1.27,0.52,0.3,18.94,8,0.27999999999999997,1.47,0.27,1.71,2.59,0.61,6.09,1.11,28.799999999999997,3.6999999999999997,1.4000000000000001,0.62,1.11,2.4299999999999997,1.79,1.35,0.8500000000000001
December 2019,0.52,0.32,5.949999999999999,7.199999999999999,0.33999999999999997,0.4,0.16,1.3599999999999999,0.53,0.33,18.72,7.920000000000001,0.31,1.47,0.24,1.68,2.55,0.62,6.1,1.16,28.79,3.6999999999999997,1.4200000000000002,0.67,1.11,2.4299999999999997,1.79,1.35,0.8699999999999999
January 2020,0.52,0.32,5.93,7.08,0.33,0.44999999999999996,0.18,1.41,0.5,0.33999999999999997,18.459999999999997,7.9799999999999995,0.32,1.5,0.27,1.79,2.4699999999999998,0.67,6.11,1.17,28.7,3.73,1.43,0.72,1.1199999999999999,2.37,1.81,1.4000000000000001,0.91
February 2020,0.51,0.32,5.86,7.199999999999999,0.27999999999999997,0.49,0.2,1.39,0.48,0.32,18.25,7.9,0.33999999999999997,1.47,0.31,1.73,2.44,0.64,6.18,1.18,29.28,3.75,1.3299999999999998,0.72,1.11,2.29,1.77,1.35,0.8999999999999999
March 2020,0.5499999999999999,0.33,5.87,7.23,0.26,0.5,0.19,1.37,0.44999999999999996,0.27,18.15,7.920000000000001,0.32,1.41,0.33999999999999997,1.77,2.3800000000000003,0.63,6.03,1.16,29.95,3.71,1.28,0.69,1.04,2.19,1.8399999999999999,1.3,0.8699999999999999
April 2020,0.5599999999999999,0.38,5.66,7.16,0.26,0.52,0.2,1.43,0.45999999999999996,0.27,17.76,7.85,0.33999999999999997,1.4200000000000002,0.4,1.8599999999999999,2.39,0.62,6.09,1.26,29.93,3.7600000000000002,1.3299999999999998,0.74,1.0699999999999998,2.15,1.87,1.34,0.9400000000000001
May 2020,0.52,0.43,5.63,6.890000000000001,0.32,0.5700000000000001,0.24,1.41,0.45999999999999996,0.29,17.36,7.7700000000000005,0.42,1.47,0.44999999999999996,1.9,2.4,0.54,5.970000000000001,1.23,30.459999999999997,3.83,1.34,0.8,1.0699999999999998,2.09,1.79,1.37,1
June 2020,0.5,0.5,5.59,6.64,0.33,0.61,0.27,1.38,0.48,0.29,16.830000000000002,7.779999999999999,0.48,1.44,0.54,1.8900000000000001,2.3800000000000003,0.52,5.83,1.22,30.8,3.9,1.39,0.89,1.11,2.12,1.8399999999999999,1.4200000000000002,1.03
July 2020,0.53,0.53,5.63,6.619999999999999,0.33,0.61,0.25,1.37,0.44999999999999996,0.29,16.400000000000002,7.79,0.49,1.47,0.52,1.8399999999999999,2.46,0.44999999999999996,5.800000000000001,1.16,31.41,3.9,1.35,0.9199999999999999,1.0999999999999999,2.15,1.8900000000000001,1.34,0.96
August 2020,0.54,0.5599999999999999,5.6000000000000005,6.4,0.38999999999999996,0.65,0.29,1.41,0.5,0.3,16.2,7.99,0.45999999999999996,1.51,0.53,1.8499999999999999,2.54,0.45999999999999996,5.66,1.1199999999999999,31.3,3.88,1.38,1,1.0999999999999999,2.25,1.87,1.31,0.9400000000000001
September 2020,0.49,0.58,5.48,6.21,0.41000000000000003,0.65,0.3,1.4200000000000002,0.45999999999999996,0.33999999999999997,16.11,8.15,0.45999999999999996,1.6099999999999999,0.5700000000000001,1.82,2.6100000000000003,0.42,5.8999999999999995,1.0999999999999999,31.130000000000003,3.9600000000000004,1.3599999999999999,1.02,1.06,2.42,1.7999999999999998,1.27,0.8999999999999999
October 2020,0.47000000000000003,0.5700000000000001,5.6899999999999995,6.1,0.42,0.63,0.27999999999999997,1.38,0.43,0.32,16.03,8.260000000000002,0.48,1.6099999999999999,0.5499999999999999,1.72,3.39,0.41000000000000003,5.75,1.01,31.14,3.8600000000000003,1.29,0.97,1.03,2.3800000000000003,1.79,1.23,0.8099999999999999
November 2020,0.45999999999999996,0.5700000000000001,5.92,6.2700000000000005,0.33,0.63,0.24,1.35,0.38999999999999996,0.3,16.31,8.4,0.44999999999999996,1.6199999999999999,0.52,1.73,3.56,0.41000000000000003,5.96,0.96,30.570000000000004,3.84,1.23,0.88,0.98,2.34,1.9,1.11,0.77
December 2020,0.4,0.58,6.17,6.49,0.32,0.5700000000000001,0.22,1.28,0.29,0.27,16.520000000000003,8.57,0.42,1.6400000000000001,0.49,1.7999999999999998,3.63,0.33999999999999997,6.05,0.9400000000000001,30.61,3.83,1.09,0.8,0.88,2.19,1.87,1.04,0.7100000000000001
January 2021,0.37,0.7000000000000001,6.239999999999999,6.49,0.35000000000000003,0.5599999999999999,0.24,1.31,0.35000000000000003,0.24,16.650000000000002,8.4,0.53,1.67,0.59,1.72,3.6700000000000004,0.35000000000000003,5.970000000000001,1.03,30.209999999999997,3.82,1.16,0.83,0.8099999999999999,2.11,1.76,1.1400000000000001,0.74
February 2021,0.37,0.76,6.47,6.72,0.32,0.5599999999999999,0.2,1.25,0.3,0.24,16.74,8.48,0.53,1.6400000000000001,0.58,1.71,3.56,0.3,6.1,1.04,29.970000000000002,3.84,1.05,0.9199999999999999,0.76,2,1.71,1.16,0.76
March 2021,0.4,0.79,6.63,6.79,0.31,0.58,0.22999999999999998,1.24,0.36,0.2,17.05,8.38,0.53,1.6199999999999999,0.52,1.63,3.45,0.31,6.05,1.06,29.909999999999997,3.6900000000000004,1.02,0.96,0.7100000000000001,1.7999999999999998,1.77,1.24,0.77
April 2021,0.43,0.84,6.5600000000000005,6.800000000000001,0.27999999999999997,0.61,0.26,1.31,0.41000000000000003,0.25,17.21,8.44,0.48,1.72,0.54,1.71,2.5100000000000002,0.31,6.29,1.11,29.609999999999996,3.7900000000000005,1.08,1.04,0.74,1.78,1.73,1.3,0.86
May 2021,0.49,0.91,6.43,6.74,0.36,0.6,0.3,1.41,0.44,0.25,17.419999999999998,8.49,0.49,1.73,0.6,1.5699999999999998,2.16,0.31,6.1899999999999995,1.25,29.459999999999997,3.7699999999999996,1.09,1.2,0.72,1.7000000000000002,1.6500000000000001,1.39,0.86
June 2021,0.51,0.89,6.43,6.81,0.35000000000000003,0.6,0.29,1.43,0.49,0.24,17.75,8.59,0.5,1.71,0.61,1.4200000000000002,2.02,0.32,6.12,1.21,29.48,3.62,1.0699999999999998,1.25,0.7100000000000001,1.76,1.68,1.32,0.8099999999999999
July 2021,0.5499999999999999,0.79,6.43,6.98,0.35000000000000003,0.6,0.26,1.4200000000000002,0.42,0.25,17.76,8.93,0.33999999999999997,1.69,0.53,1.43,1.7999999999999998,0.33999999999999997,6.18,1.16,29.95,3.63,0.9900000000000001,1.16,0.76,1.6199999999999999,1.67,1.23,0.79
August 2021,0.5499999999999999,0.8200000000000001,6.34,6.819999999999999,0.36,0.5499999999999999,0.32,1.46,0.38,0.25,17.79,9.06,0.33999999999999997,1.77,0.52,1.4200000000000002,1.81,0.38999999999999996,6.140000000000001,1.15,29.98,3.66,1.03,1.08,0.77,1.59,1.67,1.21,0.76
September 2021,0.5700000000000001,0.89,6.47,6.950000000000001,0.4,0.5599999999999999,0.29,1.52,0.4,0.27,17.47,9.25,0.31,1.7999999999999998,0.54,1.39,1.92,0.38,6.18,1.1900000000000002,29.220000000000002,3.8,1.09,1.13,0.83,1.59,1.54,1.25,0.79
October 2021,0.5499999999999999,0.86,6.79,7.180000000000001,0.42,0.52,0.26,1.49,0.38,0.26,17.59,9.07,0.33,1.71,0.52,1.3599999999999999,1.95,0.36,6.1,1.25,29.32,3.62,1.06,1.15,0.8,1.5699999999999998,1.55,1.26,0.72
November 2021,0.5,0.83,6.890000000000001,7.21,0.33999999999999997,0.49,0.21,1.4000000000000001,0.36,0.25,17.330000000000002,9.19,0.29,1.69,0.44,1.41,2.09,0.37,6.1,1.13,29.67,3.75,1.01,1.0699999999999998,0.7799999999999999,1.68,1.6199999999999999,1.22,0.69
December 2021,0.5,0.79,6.950000000000001,7.19,0.31,0.44999999999999996,0.2,1.34,0.33999999999999997,0.25,17.7,9.02,0.2,1.7500000000000002,0.35000000000000003,1.6,2.1399999999999997,0.38,6.1899999999999995,1.0699999999999998,29.37,4.09,0.9400000000000001,1.01,0.72,1.63,1.6500000000000001,1.1900000000000002,0.6799999999999999
January 2022,0.42,0.73,7.430000000000001,7.290000000000001,0.22999999999999998,0.4,0.21,1.1900000000000002,0.33999999999999997,0.24,18.07,9.09,0.2,1.71,0.31,1.7500000000000002,2.2800000000000002,0.33,6.0600000000000005,0.9400000000000001,28.82,4.21,0.83,0.97,0.6,1.92,1.7500000000000002,1.06,0.61
February 2022,0.43,0.64,7.489999999999999,7.46,0.2,0.5,0.13,1.22,0.38,0.24,18.08,9.030000000000001,0.2,1.6500000000000001,0.36,1.77,2.3,0.29,5.970000000000001,0.9199999999999999,28.38,4.25,0.8099999999999999,1.02,0.62,2,1.9900000000000002,1.05,0.61
March 2022,0.41000000000000003,0.59,7.39,7.35,0.18,0.5499999999999999,0.09,1.26,0.38,0.22,18.19,9.08,0.22999999999999998,1.6099999999999999,0.38,1.9,2.2399999999999998,0.27999999999999997,5.83,0.8099999999999999,28.46,4.37,0.74,1.06,0.59,2.08,2.22,0.95,0.5599999999999999
April 2022,0.41000000000000003,0.62,7.1499999999999995,7.21,0.21,0.65,0.06999999999999999,1.39,0.36,0.21,18.08,9.3,0.29,1.63,0.44,1.9,2.23,0.32,5.62,0.7000000000000001,28.18,4.6,0.74,1.13,0.59,2.16,2.41,0.88,0.53
May 2022,0.42,0.5700000000000001,6.99,7.24,0.22,0.7000000000000001,0.05,1.54,0.38999999999999996,0.22,17.98,9.36,0.35000000000000003,1.67,0.49,1.8399999999999999,2.2399999999999998,0.29,5.6000000000000005,0.73,27.73,4.54,0.83,1.26,0.62,2.19,2.56,0.86,0.53
June 2022,0.4,0.65,6.75,7.26,0.22999999999999998,0.83,0.02,1.7500000000000002,0.41000000000000003,0.26,17.419999999999998,9.66,0.42,1.72,0.5599999999999999,1.7000000000000002,2.19,0.29,5.41,0.7799999999999999,27.42,4.44,0.97,1.41,0.69,2.22,2.64,0.91,0.59
July 2022,0.44999999999999996,0.73,6.22,7.049999999999999,0.26,0.88,0,2,0.42,0.29,17.16,9.5,0.47000000000000003,1.78,0.62,1.5699999999999998,2.11,0.31,5.45,0.86,27.58,4.38,1.0999999999999999,1.5699999999999998,0.76,2.06,2.76,1.01,0.63
August 2022,0.44,0.7799999999999999,6.2,6.950000000000001,0.32,0.8500000000000001,0,2.09,0.44999999999999996,0.26,17.11,9.49,0.48,1.77,0.62,1.54,2.06,0.32,5.43,0.88,27.74,4.33,1.1400000000000001,1.6099999999999999,0.73,2.02,2.77,1.01,0.61
September 2022,0.44999999999999996,0.77,6.25,7.03,0.33999999999999997,0.86,0,2.13,0.42,0.29,17.02,9.5,0.44999999999999996,1.7999999999999998,0.64,1.49,2.01,0.35000000000000003,5.33,0.91,27.85,4.16,1.15,1.59,0.73,2.01,2.83,1.02,0.62
October 2022,0.48,0.79,6.34,6.99,0.33,0.84,0,2.07,0.44999999999999996,0.27999999999999997,16.91,9.56,0.41000000000000003,1.8499999999999999,0.59,1.47,2.13,0.33999999999999997,5.27,0.91,27.93,4.08,1.1400000000000001,1.6400000000000001,0.7000000000000001,2.03,2.79,1.02,0.63
November 2022,0.48,0.8500000000000001,6.52,6.950000000000001,0.33999999999999997,0.88,0,2.02,0.4,0.3,16.72,9.48,0.38999999999999996,1.83,0.58,1.58,2.13,0.36,5.17,0.9299999999999999,27.98,4.05,1.11,1.73,0.69,2.1,2.81,1.01,0.62
December 2022,0.5,0.88,6.68,6.93,0.35000000000000003,0.83,0,1.96,0.37,0.33,16.7,9.39,0.38,1.79,0.58,1.63,2.16,0.36,5.21,0.9299999999999999,28.01,3.9899999999999998,1.04,1.78,0.67,2.15,2.76,1.03,0.6
January 2023,0.45999999999999996,0.8500000000000001,6.84,6.93,0.38999999999999996,0.8200000000000001,0,1.92,0.38999999999999996,0.32,16.63,9.55,0.38999999999999996,1.7999999999999998,0.58,1.63,2.19,0.35000000000000003,5.24,0.89,27.689999999999998,3.9899999999999998,1.02,1.8900000000000001,0.63,2.21,2.77,1.02,0.59
February 2023,0.45999999999999996,0.89,6.84,6.92,0.37,0.8200000000000001,0.02,1.9300000000000002,0.36,0.35000000000000003,16.6,9.569999999999999,0.38999999999999996,1.83,0.5599999999999999,1.69,2.2399999999999998,0.37,5.1499999999999995,0.8699999999999999,27.42,4.09,1.03,1.95,0.62,2.27,2.8000000000000003,1.01,0.58
March 2023,0.45999999999999996,0.9299999999999999,6.859999999999999,6.81,0.37,0.8,0.09,1.9,0.37,0.33999999999999997,16.42,9.54,0.42,1.82,0.5700000000000001,1.73,2.2399999999999998,0.33999999999999997,5.16,0.89,27.389999999999997,4.2,1.03,2.06,0.65,2.25,2.8400000000000003,0.98,0.5599999999999999
April 2023,0.45999999999999996,0.95,6.7299999999999995,6.819999999999999,0.38999999999999996,0.8099999999999999,0.13,1.96,0.33,0.33999999999999997,16.35,9.520000000000001,0.43,1.79,0.58,1.72,2.13,0.36,5.140000000000001,0.95,27.29,4.2299999999999995,1.03,2.11,0.6799999999999999,2.3,2.88,0.96,0.6
May 2023,0.48,1.02,6.550000000000001,6.92,0.4,0.7799999999999999,0.16,1.95,0.37,0.32,16.35,9.520000000000001,0.4,1.77,0.59,1.63,2.13,0.36,5.1,0.95,27.27,4.34,1.04,2.08,0.7799999999999999,2.3,2.88,0.95,0.61
